# ./areas-1gluon-for-root -out root-games/ghosted-siscone.dat -ghost_kt 1e-5 -ghost_area 0.04 -ghost_etamax 4.0 -kt_scatter 1 
# jet def: SISCone jet finder with cone_radius = 1, overlap_threshold = 0.5, n_pass_max = 1, caching turned off
 27 -3.39999 5.0069 1.38332e-05
 28 -3.4 5.20325 1.41847e-05
 29 -3.39999 5.39959 1.1e-05
 30 -3.39999 5.59594 1.15298e-05
 31 -3.39998 5.79229 1.69452e-05
 32 -3.59999 5.20324 1.14307e-05
 33 -3.59999 5.59596 1.04995e-05
 34 -3.59998 5.3996 1.71738e-05
#END
6 1.70484 3.89684 0.000433135
 0 4.00002 1.66897 1.39878e-05
 1 4.00001 1.8653 1.8941e-05
 2 4.00002 2.06167 1.13589e-05
 3 4.00002 2.25801 1.34841e-05
 4 4 2.45436 1.02358e-05
 5 4.00002 2.6507 1.09939e-05
 6 4 2.84705 1.64972e-05
 7 4.00002 3.04341 1.66808e-05
 8 4 3.23976 1.99535e-05
 9 4.00001 3.4361 1.50966e-05
 10 4.00001 3.63246 1.77237e-05
 11 4 3.82881 1.08381e-05
 12 4.00001 4.02515 1.43667e-05
 13 4.00002 4.2215 1.89875e-05
 14 4.00002 4.41785 1.9726e-05
 15 4.00001 4.61419 1.60524e-05
 16 4.00001 4.81056 1.48237e-05
 17 4.00002 5.00691 1.4677e-05
 18 4.00001 5.20326 1.18341e-05
 19 4.00001 5.39959 1.19744e-05
 20 4 5.59596 1.3753e-05
 21 4 5.7923 1.73552e-05
 22 4 5.98864 1.73532e-05
 23 4.00001 6.185 1.1573e-05
 24 4.00001 0.0981699 1.17878e-05
 25 4 0.29451 1.21554e-05
 26 4.00001 0.490855 1.79021e-05
 27 4.00001 0.687211 1.54989e-05
 28 4.00002 0.883557 1.63372e-05
 29 4.00002 1.07991 1.94358e-05
 30 4 1.27625 1.03841e-05
 31 4 1.47261 1.5666e-05
 32 3.80001 1.66895 1.03243e-05
 33 3.80002 1.86531 1.80198e-05
 34 3.8 2.06166 1.83792e-05
 35 3.80002 2.258 1.47161e-05
 36 3.8 2.45435 1.98445e-05
 37 3.80002 2.6507 1.70422e-05
 38 3.80002 2.84705 1.83904e-05
 39 3.8 3.0434 1.32683e-05
 40 3.80001 3.23975 1.00014e-05
 41 3.80001 3.4361 1.09808e-05
 42 3.80002 3.63245 1.07821e-05
 43 3.8 3.8288 1.09644e-05
 44 3.80001 4.02515 1.56464e-05
 45 3.80001 4.2215 1.26615e-05
 46 3.80001 4.41786 1.80762e-05
 47 3.80001 4.6142 1.55936e-05
 48 3.8 4.81055 1.22599e-05
 49 3.8 5.0069 1.72187e-05
 50 3.80001 5.20324 1.17754e-05
 51 3.8 5.39961 1.5295e-05
 52 3.80002 5.59595 1.80717e-05
